segmentId,linkId,areaId,timestamp,averageVehicleSpeed,travelTime,trafficStatus
A02-S01,L-A02-S01,2,2026-03-21T11:00:00+00:00,97.52,5.02,free_flow
A02-S01,L-A02-S01,2,2026-03-21T12:00:00+00:00,91.49,5.19,free_flow
A02-S01,L-A02-S01,2,2026-03-21T13:00:00+00:00,97.01,4.74,free_flow
A02-S01,L-A02-S01,2,2026-03-21T14:00:00+00:00,94.61,5.06,unknown
A02-S01,L-A02-S01,2,2026-03-21T15:00:00+00:00,60.08,8.94,congested
A02-S01,L-A02-S01,2,2026-03-21T16:00:00+00:00,49.67,9.74,congested
A02-S01,L-A02-S01,2,2026-03-21T17:00:00+00:00,56.82,8.65,congested
A02-S01,L-A02-S01,2,2026-03-21T18:00:00+00:00,57.36,8.54,congested
A02-S01,L-A02-S01,2,2026-03-21T19:00:00+00:00,98.64,4.84,free_flow
A02-S01,L-A02-S01,2,2026-03-21T20:00:00+00:00,81.73,5.66,slow
A02-S01,L-A02-S01,2,2026-03-21T21:00:00+00:00,78.48,5.84,slow
A02-S01,L-A02-S01,2,2026-03-21T22:00:00+00:00,100.81,4.93,free_flow
A02-S01,L-A02-S01,2,2026-03-21T23:00:00+00:00,91.12,5.11,free_flow
A02-S01,L-A02-S01,2,2026-03-22T00:00:00+00:00,90.28,5.78,free_flow
A02-S01,L-A02-S01,2,2026-03-22T01:00:00+00:00,96.5,5.12,free_flow
A02-S01,L-A02-S01,2,2026-03-22T02:00:00+00:00,84.97,5.48,slow
A02-S01,L-A02-S01,2,2026-03-22T03:00:00+00:00,75.86,6.16,slow
A02-S01,L-A02-S01,2,2026-03-22T04:00:00+00:00,87.94,5.26,slow
A02-S01,L-A02-S01,2,2026-03-22T05:00:00+00:00,92.43,4.84,free_flow
A02-S01,L-A02-S01,2,2026-03-22T06:00:00+00:00,63.65,7.0,congested
A02-S01,L-A02-S01,2,2026-03-22T07:00:00+00:00,56.87,7.81,congested
A02-S01,L-A02-S01,2,2026-03-22T08:00:00+00:00,53.97,8.45,unknown
A02-S01,L-A02-S01,2,2026-03-22T09:00:00+00:00,52.62,9.03,congested
A02-S01,L-A02-S01,2,2026-03-22T10:00:00+00:00,88.19,5.92,slow
A02-S01,L-A02-S01,2,2026-03-22T11:00:00+00:00,91.51,5.37,free_flow
A02-S01,L-A02-S01,2,2026-03-22T12:00:00+00:00,103.54,4.42,free_flow
A02-S01,L-A02-S01,2,2026-03-22T13:00:00+00:00,83.78,5.64,slow
A02-S01,L-A02-S01,2,2026-03-22T14:00:00+00:00,87.17,5.34,slow
A02-S01,L-A02-S01,2,2026-03-22T15:00:00+00:00,67.72,7.35,slow
A02-S01,L-A02-S01,2,2026-03-22T16:00:00+00:00,55.21,8.7,congested
A02-S01,L-A02-S01,2,2026-03-22T17:00:00+00:00,62.78,6.88,congested
A02-S01,L-A02-S01,2,2026-03-22T18:00:00+00:00,60.89,7.49,congested
A02-S01,L-A02-S01,2,2026-03-22T19:00:00+00:00,104.02,4.67,free_flow
A02-S01,L-A02-S01,2,2026-03-22T20:00:00+00:00,95.55,4.89,free_flow
A02-S01,L-A02-S01,2,2026-03-22T21:00:00+00:00,98.65,4.93,free_flow
A02-S01,L-A02-S01,2,2026-03-22T22:00:00+00:00,87.82,5.0,slow
A02-S01,L-A02-S01,2,2026-03-22T23:00:00+00:00,87.81,4.99,unknown
A02-S01,L-A02-S01,2,2026-03-23T00:00:00+00:00,101.49,4.97,free_flow
A02-S01,L-A02-S01,2,2026-03-23T01:00:00+00:00,93.73,5.14,free_flow
A02-S01,L-A02-S01,2,2026-03-23T02:00:00+00:00,104.96,4.69,free_flow
A02-S01,L-A02-S01,2,2026-03-23T03:00:00+00:00,99.2,4.28,free_flow
A02-S01,L-A02-S01,2,2026-03-23T04:00:00+00:00,99.14,4.73,free_flow
A02-S01,L-A02-S01,2,2026-03-23T05:00:00+00:00,99.28,5.06,free_flow
A02-S01,L-A02-S01,2,2026-03-23T06:00:00+00:00,60.65,7.76,congested
A02-S01,L-A02-S01,2,2026-03-23T07:00:00+00:00,50.87,9.39,congested
A02-S01,L-A02-S01,2,2026-03-23T08:00:00+00:00,59.38,7.97,congested
A02-S01,L-A02-S01,2,2026-03-23T09:00:00+00:00,63.49,7.55,congested
A02-S01,L-A02-S01,2,2026-03-23T10:00:00+00:00,90.18,5.85,slow
A02-S01,L-A02-S01,2,2026-03-23T11:00:00+00:00,97.88,4.86,free_flow
A02-S01,L-A02-S01,2,2026-03-23T12:00:00+00:00,55.63,8.57,congested
A02-S02,L-A02-S02,2,2026-03-20T13:00:00+00:00,79.82,4.37,slow
A02-S02,L-A02-S02,2,2026-03-20T14:00:00+00:00,87.48,4.28,free_flow
A02-S02,L-A02-S02,2,2026-03-20T15:00:00+00:00,56.21,6.61,congested
A02-S02,L-A02-S02,2,2026-03-20T16:00:00+00:00,49.77,7.19,congested
A02-S02,L-A02-S02,2,2026-03-20T17:00:00+00:00,59.56,6.41,slow
A02-S02,L-A02-S02,2,2026-03-20T18:00:00+00:00,53.28,6.7,congested
A02-S02,L-A02-S02,2,2026-03-20T19:00:00+00:00,88.13,4.18,free_flow
A02-S02,L-A02-S02,2,2026-03-20T20:00:00+00:00,73.23,5.52,slow
A02-S02,L-A02-S02,2,2026-03-20T21:00:00+00:00,82.58,4.29,free_flow
A02-S02,L-A02-S02,2,2026-03-20T22:00:00+00:00,87.7,4.16,free_flow
A02-S02,L-A02-S02,2,2026-03-20T23:00:00+00:00,73.0,4.97,slow
A02-S02,L-A02-S02,2,2026-03-21T00:00:00+00:00,86.58,4.14,free_flow
A02-S02,L-A02-S02,2,2026-03-21T01:00:00+00:00,76.69,4.81,slow
A02-S02,L-A02-S02,2,2026-03-21T02:00:00+00:00,81.8,4.56,slow
A02-S02,L-A02-S02,2,2026-03-21T03:00:00+00:00,98.58,3.89,free_flow
A02-S02,L-A02-S02,2,2026-03-21T04:00:00+00:00,98.57,3.84,free_flow
A02-S02,L-A02-S02,2,2026-03-21T05:00:00+00:00,70.34,4.66,slow
A02-S02,L-A02-S02,2,2026-03-21T06:00:00+00:00,57.49,5.81,congested
A02-S02,L-A02-S02,2,2026-03-21T07:00:00+00:00,45.11,7.44,congested
A02-S02,L-A02-S02,2,2026-03-21T08:00:00+00:00,56.05,5.96,congested
A02-S02,L-A02-S02,2,2026-03-21T09:00:00+00:00,49.17,7.37,congested
A02-S02,L-A02-S02,2,2026-03-21T10:00:00+00:00,82.15,4.38,free_flow
A02-S02,L-A02-S02,2,2026-03-21T11:00:00+00:00,89.7,4.1,free_flow
A02-S02,L-A02-S02,2,2026-03-21T12:00:00+00:00,82.61,4.26,free_flow
A02-S02,L-A02-S02,2,2026-03-21T13:00:00+00:00,87.74,4.11,free_flow
A02-S02,L-A02-S02,2,2026-03-21T14:00:00+00:00,93.32,3.81,free_flow
A02-S02,L-A02-S02,2,2026-03-21T15:00:00+00:00,58.5,6.48,slow
A02-S02,L-A02-S02,2,2026-03-21T16:00:00+00:00,55.39,6.73,congested
A02-S02,L-A02-S02,2,2026-03-21T17:00:00+00:00,56.28,6.17,congested
A02-S02,L-A02-S02,2,2026-03-21T18:00:00+00:00,49.25,7.3,congested
A02-S02,L-A02-S02,2,2026-03-21T19:00:00+00:00,92.29,3.7,free_flow
A02-S02,L-A02-S02,2,2026-03-21T20:00:00+00:00,86.54,4.19,free_flow
A02-S02,L-A02-S02,2,2026-03-21T21:00:00+00:00,72.09,5.12,slow
A02-S02,L-A02-S02,2,2026-03-21T22:00:00+00:00,84.84,4.24,free_flow
A02-S02,L-A02-S02,2,2026-03-21T23:00:00+00:00,84.01,4.13,free_flow
A02-S02,L-A02-S02,2,2026-03-22T00:00:00+00:00,84.12,4.27,free_flow
A02-S02,L-A02-S02,2,2026-03-22T01:00:00+00:00,82.39,4.36,free_flow
A02-S02,L-A02-S02,2,2026-03-22T02:00:00+00:00,68.98,4.87,slow
A02-S02,L-A02-S02,2,2026-03-22T03:00:00+00:00,71.07,5.12,slow
A02-S02,L-A02-S02,2,2026-03-22T04:00:00+00:00,74.53,4.99,slow
A02-S02,L-A02-S02,2,2026-03-22T05:00:00+00:00,79.84,4.35,slow
A02-S02,L-A02-S02,2,2026-03-22T06:00:00+00:00,54.75,6.62,congested
A02-S02,L-A02-S02,2,2026-03-22T07:00:00+00:00,55.79,6.18,congested
A02-S02,L-A02-S02,2,2026-03-22T08:00:00+00:00,63.44,5.76,slow
A02-S02,L-A02-S02,2,2026-03-22T09:00:00+00:00,53.98,6.82,congested
A02-S02,L-A02-S02,2,2026-03-22T10:00:00+00:00,82.05,4.63,free_flow
A02-S02,L-A02-S02,2,2026-03-22T11:00:00+00:00,76.4,4.44,slow
A02-S02,L-A02-S02,2,2026-03-22T12:00:00+00:00,92.18,3.96,free_flow
A02-S02,L-A02-S02,2,2026-03-22T13:00:00+00:00,88.39,4.08,free_flow
A02-S02,L-A02-S02,2,2026-03-22T14:00:00+00:00,83.83,4.07,free_flow
A02-S02,L-A02-S02,2,2026-03-22T15:00:00+00:00,54.6,7.08,congested
A02-S02,L-A02-S02,2,2026-03-22T16:00:00+00:00,57.02,6.27,congested
A02-S02,L-A02-S02,2,2026-03-22T17:00:00+00:00,47.68,7.22,congested
A02-S02,L-A02-S02,2,2026-03-22T18:00:00+00:00,53.48,6.44,congested
A02-S02,L-A02-S02,2,2026-03-22T19:00:00+00:00,84.45,4.06,free_flow
A02-S02,L-A02-S02,2,2026-03-22T20:00:00+00:00,80.67,4.63,slow
A02-S02,L-A02-S02,2,2026-03-22T21:00:00+00:00,93.58,3.56,free_flow
A02-S02,L-A02-S02,2,2026-03-22T22:00:00+00:00,78.86,4.51,slow
A02-S02,L-A02-S02,2,2026-03-22T23:00:00+00:00,83.96,4.27,free_flow
A02-S02,L-A02-S02,2,2026-03-23T00:00:00+00:00,84.01,4.18,free_flow
A02-S02,L-A02-S02,2,2026-03-23T01:00:00+00:00,86.84,4.24,free_flow
A02-S02,L-A02-S02,2,2026-03-23T02:00:00+00:00,89.33,3.8,free_flow
A02-S02,L-A02-S02,2,2026-03-23T03:00:00+00:00,89.91,3.71,free_flow
A02-S02,L-A02-S02,2,2026-03-23T04:00:00+00:00,89.13,3.82,free_flow
A02-S02,L-A02-S02,2,2026-03-23T05:00:00+00:00,82.8,4.54,free_flow
A02-S02,L-A02-S02,2,2026-03-23T06:00:00+00:00,46.04,7.99,congested
A02-S02,L-A02-S02,2,2026-03-23T07:00:00+00:00,57.79,6.27,congested
A02-S02,L-A02-S02,2,2026-03-23T08:00:00+00:00,53.2,6.64,congested
A02-S02,L-A02-S02,2,2026-03-23T09:00:00+00:00,54.82,6.18,congested
A02-S02,L-A02-S02,2,2026-03-23T10:00:00+00:00,76.52,4.62,slow
A02-S02,L-A02-S02,2,2026-03-23T11:00:00+00:00,79.13,4.65,slow
A02-S02,L-A02-S02,2,2026-03-23T12:00:00+00:00,53.06,6.72,unknown
A02-S03,L-A02-S03,2,2026-03-20T13:00:00+00:00,72.46,4.06,free_flow
A02-S03,L-A02-S03,2,2026-03-20T14:00:00+00:00,64.27,4.39,slow
A02-S03,L-A02-S03,2,2026-03-20T15:00:00+00:00,46.4,6.05,congested
A02-S03,L-A02-S03,2,2026-03-20T16:00:00+00:00,40.18,6.45,congested
A02-S03,L-A02-S03,2,2026-03-20T17:00:00+00:00,41.66,6.45,congested
A02-S03,L-A02-S03,2,2026-03-20T18:00:00+00:00,44.26,6.48,congested
A02-S03,L-A02-S03,2,2026-03-20T19:00:00+00:00,61.7,4.56,slow
A02-S03,L-A02-S03,2,2026-03-20T20:00:00+00:00,62.44,4.39,slow
A02-S03,L-A02-S03,2,2026-03-20T21:00:00+00:00,72.36,3.94,free_flow
A02-S03,L-A02-S03,2,2026-03-20T22:00:00+00:00,67.82,3.98,free_flow
A02-S03,L-A02-S03,2,2026-03-20T23:00:00+00:00,70.33,3.89,unknown
A02-S03,L-A02-S03,2,2026-03-21T00:00:00+00:00,65.24,4.18,slow
A02-S03,L-A02-S03,2,2026-03-21T01:00:00+00:00,74.63,3.42,free_flow
A02-S03,L-A02-S03,2,2026-03-21T02:00:00+00:00,58.48,5.0,slow
A02-S03,L-A02-S03,2,2026-03-21T03:00:00+00:00,77.28,3.49,free_flow
A02-S03,L-A02-S03,2,2026-03-21T04:00:00+00:00,72.96,4.0,free_flow
A02-S03,L-A02-S03,2,2026-03-21T05:00:00+00:00,59.47,4.6,slow
A02-S03,L-A02-S03,2,2026-03-21T06:00:00+00:00,45.53,5.99,congested
A02-S03,L-A02-S03,2,2026-03-21T07:00:00+00:00,36.96,7.69,congested
A02-S03,L-A02-S03,2,2026-03-21T08:00:00+00:00,41.82,7.01,congested
A02-S03,L-A02-S03,2,2026-03-21T09:00:00+00:00,43.4,6.15,congested
A02-S03,L-A02-S03,2,2026-03-21T10:00:00+00:00,71.51,3.97,free_flow
A02-S03,L-A02-S03,2,2026-03-21T11:00:00+00:00,65.48,4.29,slow
A02-S03,L-A02-S03,2,2026-03-21T12:00:00+00:00,63.26,4.39,slow
A02-S03,L-A02-S03,2,2026-03-21T13:00:00+00:00,66.44,4.37,free_flow
A02-S03,L-A02-S03,2,2026-03-21T14:00:00+00:00,79.72,3.4,free_flow
A02-S03,L-A02-S03,2,2026-03-21T15:00:00+00:00,41.11,7.15,congested
A02-S03,L-A02-S03,2,2026-03-21T16:00:00+00:00,47.43,5.95,slow
A02-S03,L-A02-S03,2,2026-03-21T17:00:00+00:00,46.96,5.54,slow
A02-S03,L-A02-S03,2,2026-03-21T18:00:00+00:00,39.79,6.39,congested
A02-S03,L-A02-S03,2,2026-03-21T19:00:00+00:00,65.94,4.15,free_flow
A02-S03,L-A02-S03,2,2026-03-21T20:00:00+00:00,59.16,5.01,slow
A02-S03,L-A02-S03,2,2026-03-21T21:00:00+00:00,66.01,3.89,free_flow
A02-S03,L-A02-S03,2,2026-03-21T22:00:00+00:00,73.16,3.69,free_flow
A02-S03,L-A02-S03,2,2026-03-21T23:00:00+00:00,64.68,4.38,slow
A02-S03,L-A02-S03,2,2026-03-22T00:00:00+00:00,70.23,4.08,free_flow
A02-S03,L-A02-S03,2,2026-03-22T01:00:00+00:00,74.03,3.61,free_flow
A02-S03,L-A02-S03,2,2026-03-22T02:00:00+00:00,58.96,4.46,unknown
A02-S03,L-A02-S03,2,2026-03-22T03:00:00+00:00,71.52,3.61,free_flow
A02-S03,L-A02-S03,2,2026-03-22T04:00:00+00:00,59.14,4.73,slow
A02-S03,L-A02-S03,2,2026-03-22T05:00:00+00:00,65.17,3.83,slow
A02-S03,L-A02-S03,2,2026-03-22T06:00:00+00:00,46.27,5.58,congested
A02-S03,L-A02-S03,2,2026-03-22T07:00:00+00:00,40.73,7.18,congested
A02-S03,L-A02-S03,2,2026-03-22T08:00:00+00:00,44.05,5.95,unknown
A02-S03,L-A02-S03,2,2026-03-22T09:00:00+00:00,44.92,6.31,congested
A02-S03,L-A02-S03,2,2026-03-22T10:00:00+00:00,70.59,3.82,free_flow
A02-S03,L-A02-S03,2,2026-03-22T11:00:00+00:00,62.02,4.33,slow
A02-S03,L-A02-S03,2,2026-03-22T12:00:00+00:00,73.15,3.98,free_flow
A02-S03,L-A02-S03,2,2026-03-22T13:00:00+00:00,70.44,3.64,free_flow
A02-S03,L-A02-S03,2,2026-03-22T14:00:00+00:00,60.22,4.23,slow
A02-S03,L-A02-S03,2,2026-03-22T15:00:00+00:00,39.19,7.15,congested
A02-S03,L-A02-S03,2,2026-03-22T16:00:00+00:00,40.57,6.24,congested
A02-S03,L-A02-S03,2,2026-03-22T17:00:00+00:00,44.06,6.6,congested
A02-S03,L-A02-S03,2,2026-03-22T18:00:00+00:00,49.34,5.14,slow
A02-S03,L-A02-S03,2,2026-03-22T19:00:00+00:00,68.98,4.5,free_flow
A02-S03,L-A02-S03,2,2026-03-22T20:00:00+00:00,63.84,4.1,slow
A02-S03,L-A02-S03,2,2026-03-22T21:00:00+00:00,73.13,3.77,free_flow
A02-S03,L-A02-S03,2,2026-03-22T22:00:00+00:00,69.16,4.19,free_flow
A02-S03,L-A02-S03,2,2026-03-22T23:00:00+00:00,62.6,4.52,slow
A02-S03,L-A02-S03,2,2026-03-23T00:00:00+00:00,69.52,3.95,free_flow
A02-S03,L-A02-S03,2,2026-03-23T01:00:00+00:00,56.47,5.13,slow
A02-S03,L-A02-S03,2,2026-03-23T02:00:00+00:00,68.58,3.95,free_flow
A02-S03,L-A02-S03,2,2026-03-23T03:00:00+00:00,73.47,4.12,free_flow
A02-S03,L-A02-S03,2,2026-03-23T04:00:00+00:00,68.23,4.29,free_flow
A02-S03,L-A02-S03,2,2026-03-23T05:00:00+00:00,68.62,3.82,free_flow
A02-S03,L-A02-S03,2,2026-03-23T06:00:00+00:00,40.66,7.32,congested
A02-S03,L-A02-S03,2,2026-03-23T07:00:00+00:00,40.34,6.98,congested
A02-S03,L-A02-S03,2,2026-03-23T08:00:00+00:00,44.15,6.71,congested
A02-S03,L-A02-S03,2,2026-03-23T09:00:00+00:00,40.83,7.17,congested
A02-S03,L-A02-S03,2,2026-03-23T10:00:00+00:00,70.14,3.96,free_flow
A02-S03,L-A02-S03,2,2026-03-23T11:00:00+00:00,66.43,3.87,free_flow
A02-S03,L-A02-S03,2,2026-03-23T12:00:00+00:00,44.11,5.79,congested
A02-S04,L-A02-S04,2,2026-03-20T13:00:00+00:00,60.88,3.69,free_flow
A02-S04,L-A02-S04,2,2026-03-20T14:00:00+00:00,60.46,4.08,free_flow
A02-S04,L-A02-S04,2,2026-03-20T15:00:00+00:00,45.52,4.65,slow
A02-S04,L-A02-S04,2,2026-03-20T16:00:00+00:00,33.63,6.52,congested
A02-S04,L-A02-S04,2,2026-03-20T17:00:00+00:00,37.0,5.84,congested
A02-S04,L-A02-S04,2,2026-03-20T18:00:00+00:00,33.21,7.34,congested
A02-S04,L-A02-S04,2,2026-03-20T19:00:00+00:00,56.35,3.88,slow
A02-S04,L-A02-S04,2,2026-03-20T20:00:00+00:00,62.46,3.41,free_flow
A02-S04,L-A02-S04,2,2026-03-20T21:00:00+00:00,58.99,3.99,free_flow
A02-S04,L-A02-S04,2,2026-03-20T22:00:00+00:00,61.73,3.64,free_flow
A02-S04,L-A02-S04,2,2026-03-20T23:00:00+00:00,62.3,3.33,free_flow
A02-S04,L-A02-S04,2,2026-03-21T00:00:00+00:00,58.9,3.71,free_flow
A02-S04,L-A02-S04,2,2026-03-21T01:00:00+00:00,53.98,3.9,slow
A02-S04,L-A02-S04,2,2026-03-21T02:00:00+00:00,51.72,4.72,slow
A02-S04,L-A02-S04,2,2026-03-21T03:00:00+00:00,68.45,3.24,free_flow
A02-S04,L-A02-S04,2,2026-03-21T04:00:00+00:00,62.36,3.36,free_flow
A02-S04,L-A02-S04,2,2026-03-21T05:00:00+00:00,62.08,3.62,free_flow
A02-S04,L-A02-S04,2,2026-03-21T06:00:00+00:00,40.01,5.61,congested
A02-S04,L-A02-S04,2,2026-03-21T07:00:00+00:00,25.46,9.3,congested
A02-S04,L-A02-S04,2,2026-03-21T08:00:00+00:00,40.72,5.53,slow
A02-S04,L-A02-S04,2,2026-03-21T09:00:00+00:00,34.91,6.41,congested
A02-S04,L-A02-S04,2,2026-03-21T10:00:00+00:00,62.4,3.5,free_flow
A02-S04,L-A02-S04,2,2026-03-21T11:00:00+00:00,62.09,3.5,free_flow
A02-S04,L-A02-S04,2,2026-03-21T12:00:00+00:00,56.06,3.96,slow
A02-S04,L-A02-S04,2,2026-03-21T13:00:00+00:00,55.16,3.9,slow
A02-S04,L-A02-S04,2,2026-03-21T14:00:00+00:00,55.68,3.96,slow
A02-S04,L-A02-S04,2,2026-03-21T15:00:00+00:00,42.89,5.4,slow
A02-S04,L-A02-S04,2,2026-03-21T16:00:00+00:00,35.56,6.21,congested
A02-S04,L-A02-S04,2,2026-03-21T17:00:00+00:00,37.76,5.63,congested
A02-S04,L-A02-S04,2,2026-03-21T18:00:00+00:00,41.09,5.26,slow
A02-S04,L-A02-S04,2,2026-03-21T19:00:00+00:00,68.23,3.41,free_flow
A02-S04,L-A02-S04,2,2026-03-21T20:00:00+00:00,47.03,4.9,slow
A02-S04,L-A02-S04,2,2026-03-21T21:00:00+00:00,62.64,3.57,free_flow
A02-S04,L-A02-S04,2,2026-03-21T22:00:00+00:00,64.02,3.43,free_flow
A02-S04,L-A02-S04,2,2026-03-21T23:00:00+00:00,55.67,3.5,slow
A02-S04,L-A02-S04,2,2026-03-22T00:00:00+00:00,61.51,3.67,free_flow
A02-S04,L-A02-S04,2,2026-03-22T01:00:00+00:00,59.05,3.83,free_flow
A02-S04,L-A02-S04,2,2026-03-22T02:00:00+00:00,54.56,4.02,slow
A02-S04,L-A02-S04,2,2026-03-22T03:00:00+00:00,62.13,4.0,free_flow
A02-S04,L-A02-S04,2,2026-03-22T04:00:00+00:00,62.16,3.77,free_flow
A02-S04,L-A02-S04,2,2026-03-22T05:00:00+00:00,59.35,3.6,free_flow
A02-S04,L-A02-S04,2,2026-03-22T06:00:00+00:00,37.82,5.76,congested
A02-S04,L-A02-S04,2,2026-03-22T07:00:00+00:00,33.42,6.91,congested
A02-S04,L-A02-S04,2,2026-03-22T08:00:00+00:00,38.2,5.69,congested
A02-S04,L-A02-S04,2,2026-03-22T09:00:00+00:00,37.38,5.64,congested
A02-S04,L-A02-S04,2,2026-03-22T10:00:00+00:00,64.84,3.3,free_flow
A02-S04,L-A02-S04,2,2026-03-22T11:00:00+00:00,50.75,4.56,slow
A02-S04,L-A02-S04,2,2026-03-22T12:00:00+00:00,57.73,3.72,free_flow
A02-S04,L-A02-S04,2,2026-03-22T13:00:00+00:00,61.88,3.64,free_flow
A02-S04,L-A02-S04,2,2026-03-22T14:00:00+00:00,56.35,4.25,slow
A02-S04,L-A02-S04,2,2026-03-22T15:00:00+00:00,34.85,6.4,congested
A02-S04,L-A02-S04,2,2026-03-22T16:00:00+00:00,36.66,6.39,congested
A02-S04,L-A02-S04,2,2026-03-22T17:00:00+00:00,36.2,6.17,congested
A02-S04,L-A02-S04,2,2026-03-22T18:00:00+00:00,42.79,4.92,slow
A02-S04,L-A02-S04,2,2026-03-22T19:00:00+00:00,58.4,3.87,free_flow
A02-S04,L-A02-S04,2,2026-03-22T20:00:00+00:00,61.28,3.66,free_flow
A02-S04,L-A02-S04,2,2026-03-22T21:00:00+00:00,66.4,3.49,free_flow
A02-S04,L-A02-S04,2,2026-03-22T22:00:00+00:00,58.42,3.96,free_flow
A02-S04,L-A02-S04,2,2026-03-22T23:00:00+00:00,52.99,4.2,slow
A02-S04,L-A02-S04,2,2026-03-23T00:00:00+00:00,60.01,3.82,free_flow
A02-S04,L-A02-S04,2,2026-03-23T01:00:00+00:00,64.92,3.6,free_flow
A02-S04,L-A02-S04,2,2026-03-23T02:00:00+00:00,56.98,3.79,slow
A02-S04,L-A02-S04,2,2026-03-23T03:00:00+00:00,58.79,3.68,free_flow
A02-S04,L-A02-S04,2,2026-03-23T04:00:00+00:00,62.77,3.46,free_flow
A02-S04,L-A02-S04,2,2026-03-23T05:00:00+00:00,56.61,3.66,slow
A02-S04,L-A02-S04,2,2026-03-23T06:00:00+00:00,38.83,5.95,unknown
A02-S04,L-A02-S04,2,2026-03-23T07:00:00+00:00,37.66,6.03,congested
A02-S04,L-A02-S04,2,2026-03-23T08:00:00+00:00,36.95,5.46,congested
A02-S04,L-A02-S04,2,2026-03-23T09:00:00+00:00,36.02,5.97,congested
A02-S04,L-A02-S04,2,2026-03-23T10:00:00+00:00,63.03,3.5,free_flow
A02-S04,L-A02-S04,2,2026-03-23T11:00:00+00:00,58.83,3.61,free_flow
A02-S04,L-A02-S04,2,2026-03-23T12:00:00+00:00,40.1,5.58,unknown
A03-S01,L-A03-S01,3,2026-03-20T13:00:00+00:00,120.96,3.98,free_flow
A03-S01,L-A03-S01,3,2026-03-20T14:00:00+00:00,99.62,5.1,free_flow
A03-S01,L-A03-S01,3,2026-03-20T15:00:00+00:00,72.22,6.76,slow
A03-S01,L-A03-S01,3,2026-03-20T16:00:00+00:00,81.22,6.08,slow
A03-S01,L-A03-S01,3,2026-03-20T17:00:00+00:00,68.98,6.9,slow
A03-S01,L-A03-S01,3,2026-03-20T18:00:00+00:00,84.54,5.98,slow
A03-S01,L-A03-S01,3,2026-03-20T19:00:00+00:00,84.57,5.72,slow
A03-S01,L-A03-S01,3,2026-03-20T20:00:00+00:00,94.49,5.34,free_flow
A03-S01,L-A03-S01,3,2026-03-20T21:00:00+00:00,98.61,4.83,free_flow
A03-S01,L-A03-S01,3,2026-03-20T22:00:00+00:00,97.5,4.21,free_flow
A03-S01,L-A03-S01,3,2026-03-20T23:00:00+00:00,101.3,4.38,free_flow
A03-S01,L-A03-S01,3,2026-03-21T00:00:00+00:00,97.14,5.17,free_flow
A03-S01,L-A03-S01,3,2026-03-21T01:00:00+00:00,86.03,5.32,slow
A03-S01,L-A03-S01,3,2026-03-21T02:00:00+00:00,101.01,4.46,free_flow
A03-S01,L-A03-S01,3,2026-03-21T03:00:00+00:00,75.73,6.22,slow
A03-S01,L-A03-S01,3,2026-03-21T04:00:00+00:00,113.33,4.37,free_flow
A03-S01,L-A03-S01,3,2026-03-21T05:00:00+00:00,92.96,5.16,free_flow
A03-S01,L-A03-S01,3,2026-03-21T06:00:00+00:00,73.2,6.9,unknown
A03-S01,L-A03-S01,3,2026-03-21T07:00:00+00:00,76.42,6.42,slow
A03-S01,L-A03-S01,3,2026-03-21T08:00:00+00:00,80.97,6.07,slow
A03-S01,L-A03-S01,3,2026-03-21T09:00:00+00:00,69.37,7.24,slow
A03-S01,L-A03-S01,3,2026-03-21T10:00:00+00:00,93.34,4.98,free_flow
A03-S01,L-A03-S01,3,2026-03-21T11:00:00+00:00,97.73,4.26,free_flow
A03-S01,L-A03-S01,3,2026-03-21T12:00:00+00:00,93.0,4.74,free_flow
A03-S01,L-A03-S01,3,2026-03-21T13:00:00+00:00,99.52,4.34,free_flow
A03-S01,L-A03-S01,3,2026-03-21T14:00:00+00:00,98.23,5.23,free_flow
A03-S01,L-A03-S01,3,2026-03-21T15:00:00+00:00,69.42,7.01,slow
A03-S01,L-A03-S01,3,2026-03-21T16:00:00+00:00,78.23,6.26,slow
A03-S01,L-A03-S01,3,2026-03-21T17:00:00+00:00,79.36,6.18,slow
A03-S01,L-A03-S01,3,2026-03-21T18:00:00+00:00,83.5,5.76,slow
A03-S01,L-A03-S01,3,2026-03-21T19:00:00+00:00,101.16,5.07,free_flow
A03-S01,L-A03-S01,3,2026-03-21T20:00:00+00:00,103.52,4.61,free_flow
A03-S01,L-A03-S01,3,2026-03-21T21:00:00+00:00,94.98,4.92,free_flow
A03-S01,L-A03-S01,3,2026-03-21T22:00:00+00:00,101.15,4.91,free_flow
A03-S01,L-A03-S01,3,2026-03-21T23:00:00+00:00,115.29,4.24,free_flow
A03-S01,L-A03-S01,3,2026-03-22T00:00:00+00:00,108.44,4.65,free_flow
A03-S01,L-A03-S01,3,2026-03-22T01:00:00+00:00,90.86,4.87,free_flow
A03-S01,L-A03-S01,3,2026-03-22T02:00:00+00:00,94.54,5.13,free_flow
A03-S01,L-A03-S01,3,2026-03-22T03:00:00+00:00,99.86,4.83,free_flow
A03-S01,L-A03-S01,3,2026-03-22T04:00:00+00:00,104.66,4.0,free_flow
A03-S01,L-A03-S01,3,2026-03-22T05:00:00+00:00,105.34,4.54,free_flow
A03-S01,L-A03-S01,3,2026-03-22T06:00:00+00:00,88.3,4.95,slow
A03-S01,L-A03-S01,3,2026-03-22T07:00:00+00:00,74.35,6.72,slow
A03-S01,L-A03-S01,3,2026-03-22T08:00:00+00:00,75.14,6.18,slow
